"","Gene","noIR1","noIR2","IR1","IR2"
"25671","ENSMUSG00000099669",0,0,0,0
"25672","ENSMUSG00000099672",0,0,0,0
"25673","ENSMUSG00000099674",0,0,0,0
"25674","ENSMUSG00000099678",0,0,0,0
"25675","ENSMUSG00000099681",111.944951933036,117.31277274401,149.449945399799,137.639776461749
"25676","ENSMUSG00000099683",0,0,0,0
"25677","ENSMUSG00000099687",0,0,0,0
"25678","ENSMUSG00000099689",57.1633797104863,43.449175090374,53.6698698949556,28.6364635591558
"25679","ENSMUSG00000099690",0,0,0,0
"25680","ENSMUSG00000099695",0,0,0,0
"25681","ENSMUSG00000099696",0,0,0,0
"25682","ENSMUSG00000099699",0,0,0,0
"25683","ENSMUSG00000099700",0,0,0,0
"25684","ENSMUSG00000099704",0,0,0,0
"25685","ENSMUSG00000099706",0,0,0,0
"25686","ENSMUSG00000099707",0,0,0,0
"25687","ENSMUSG00000099708",564.488374641052,487.716990389448,1032.1128825953,1097.42318413797
"25688","ENSMUSG00000099711",0,0,0,0
"25689","ENSMUSG00000099715",0,0,0,0
"25690","ENSMUSG00000099716",0,0,0,0
"25691","ENSMUSG00000099718",0,0,1.65138061215248,0
"25692","ENSMUSG00000099722",0,0,0,0
"25693","ENSMUSG00000099723",0,0,0,0
"25694","ENSMUSG00000099724",0,0,0,0
"25695","ENSMUSG00000099729",0,0,0,0
"25696","ENSMUSG00000099730",0,0,0,0
"25697","ENSMUSG00000099735",0,0,0,0
"25698","ENSMUSG00000099737",0,0,0,0
"25699","ENSMUSG00000099740",0,0,0,0
"25700","ENSMUSG00000099746",19.0544599034954,29.3281931860025,116.42233315675,128.402207571698
"25701","ENSMUSG00000099747",0,0,0,0
"25702","ENSMUSG00000099749",0,0,0,0
"25703","ENSMUSG00000099751",0,0,0,0
"25704","ENSMUSG00000099752",0,0,0,0
"25705","ENSMUSG00000099756",0,0,0,0
"25706","ENSMUSG00000099757",173.871946619396,115.140313989491,145.321493869418,134.868505794734
"25707","ENSMUSG00000099758",0,0,0,0
"25708","ENSMUSG00000099760",11.9090374396846,3.25868813177805,28.0734704065921,26.7889497811457
"25709","ENSMUSG00000099761",0,0,0,0
"25710","ENSMUSG00000099762",0,0,0,0
"25711","ENSMUSG00000099767",0,0,0.825690306076239,0
"25712","ENSMUSG00000099774",0,0,0,0
"25713","ENSMUSG00000099776",0,0,0,0
"25714","ENSMUSG00000099778",0,0,0,0
"25715","ENSMUSG00000099780",0,0,0,0
"25716","ENSMUSG00000099782",0,0,0,0
"25717","ENSMUSG00000099784",0,0,0,0
"25718","ENSMUSG00000099785",0,0,0,0
"25719","ENSMUSG00000099786",0,0,0,0
"25720","ENSMUSG00000099787",0,0,2.47707091822872,0
"25721","ENSMUSG00000099789",0,0,0,0
"25722","ENSMUSG00000099790",0,0,0,0
"25723","ENSMUSG00000099792",0,0,0,0
"25724","ENSMUSG00000099793",0,0,0,0
"25725","ENSMUSG00000099794",0,0,0,0
"25726","ENSMUSG00000099798",0,0,0,0
"25727","ENSMUSG00000099799",0,0,0,0
"25728","ENSMUSG00000099800",0,0,0,0
"25729","ENSMUSG00000099802",0,0,0,0
"25730","ENSMUSG00000099803",0,0,0,0
"25731","ENSMUSG00000099804",0,0,0,0
"25732","ENSMUSG00000099807",0,0,0,0
"25733","ENSMUSG00000099808",0,0,0,0
"25734","ENSMUSG00000099810",5.95451871984232,2.1724587545187,0.825690306076239,0.923756889005024
"25735","ENSMUSG00000099811",0,0,0,0
"25736","ENSMUSG00000099812",0,0,0,0
"25737","ENSMUSG00000099814",0,0,0,0
"25738","ENSMUSG00000099815",0,0,0,0
"25739","ENSMUSG00000099820",0,0,0,0
"25740","ENSMUSG00000099822",0,0,0,0
"25741","ENSMUSG00000099823",0,0,0,0
"25742","ENSMUSG00000099824",0,0,0,0
"25743","ENSMUSG00000099825",16.6726524155585,13.0347525271122,11.5596642850674,7.39005511204019
"25744","ENSMUSG00000099827",2.38180748793693,5.43114688629675,95.7800755048438,76.671821787417
"25745","ENSMUSG00000099829",0,0,0,0
"25746","ENSMUSG00000099832",0,0,0,0
"25747","ENSMUSG00000099836",0,0,0,0
"25748","ENSMUSG00000099839",0,0,0,0
"25749","ENSMUSG00000099840",0,0,0,0
"25750","ENSMUSG00000099843",130.999411836531,87.9845795580074,142.844422951189,119.164638681648
"25751","ENSMUSG00000099847",16.6726524155585,18.465899413409,26.4220897944397,37.874032449206
"25752","ENSMUSG00000099848",0,0,0,0
"25753","ENSMUSG00000099849",0,0,0,0
"25754","ENSMUSG00000099851",0,0,0,0
"25755","ENSMUSG00000099853",0,0,0,0
"25756","ENSMUSG00000099854",0,0,0,0
"25757","ENSMUSG00000099855",0,0,0,0
"25758","ENSMUSG00000099856",0,0,0,0
"25759","ENSMUSG00000099860",0,0,0,0
"25760","ENSMUSG00000099861",0,0,0,0
"25761","ENSMUSG00000099863",0,0,0,0
"25762","ENSMUSG00000099865",0,0,0,0
"25763","ENSMUSG00000099866",0,0,0,0
"25764","ENSMUSG00000099868",2.38180748793693,5.43114688629675,3.30276122430496,0.923756889005024
"25765","ENSMUSG00000099869",0,0,0,0
"25766","ENSMUSG00000099872",0,0,0,0
"25767","ENSMUSG00000099874",0,0,0,0
"25768","ENSMUSG00000099876",28.5816898552431,33.6731106950399,23.9450188762109,32.3314911151758
"25769","ENSMUSG00000099877",0,0,0,0
"25770","ENSMUSG00000099878",0,4.3449175090374,7.43121275468616,0
"25771","ENSMUSG00000099879",22.6271711354008,9.77606439533415,13.2110448972198,28.6364635591558
"25772","ENSMUSG00000099880",0,0,0,0
"25773","ENSMUSG00000099881",146.481160508121,139.037360289197,118.073713768902,120.088395570653
"25774","ENSMUSG00000099890",0,0,3.30276122430496,0
"25775","ENSMUSG00000099894",0,0,0,0
"25776","ENSMUSG00000099895",0,0,0,0
"25777","ENSMUSG00000099896",0,0,0,0
"25778","ENSMUSG00000099897",0,0,0,0
"25779","ENSMUSG00000099898",0,0,0,0
"25780","ENSMUSG00000099899",0,0,0,0
"25781","ENSMUSG00000099900",0,0,0,0
"25782","ENSMUSG00000099903",0,0,0,0
"25783","ENSMUSG00000099906",0,0,0,0
"25784","ENSMUSG00000099907",0,0,0,0
"25785","ENSMUSG00000099911",0,0,0,0
"25786","ENSMUSG00000099916",0,0,0,0
"25787","ENSMUSG00000099917",0,0,0,0
"25788","ENSMUSG00000099921",0,0,0,0
"25789","ENSMUSG00000099922",0,0,0,0
"25790","ENSMUSG00000099923",5.95451871984232,4.3449175090374,0.825690306076239,7.39005511204019
"25791","ENSMUSG00000099924",0,0,0,0
"25792","ENSMUSG00000099925",0,0,0,0
"25793","ENSMUSG00000099928",0,0,0,0
"25794","ENSMUSG00000099930",1.19090374396846,0,1.65138061215248,0
"25795","ENSMUSG00000099931",0,0,0,0
"25796","ENSMUSG00000099933",0,0,0,0
"25797","ENSMUSG00000099936",0,6.5173762635561,15.6881158154485,9.23756889005024
"25798","ENSMUSG00000099937",961.05932138255,671.289755146279,997.433889740097,922.833132116019
"25799","ENSMUSG00000099938",0,0,0,0
"25800","ENSMUSG00000099940",0,0,0,0
"25801","ENSMUSG00000099945",0,0,0,0
"25802","ENSMUSG00000099950",0,0,0,0
"25803","ENSMUSG00000099954",0,0,0,0
"25804","ENSMUSG00000099955",0,0,0,0
"25805","ENSMUSG00000099957",0,0,0,0
"25806","ENSMUSG00000099958",0,0,0,0
"25807","ENSMUSG00000099960",0,0,0,0
"25808","ENSMUSG00000099962",0,0,0,0
"25809","ENSMUSG00000099963",0,0,0,0
"25810","ENSMUSG00000099964",2.38180748793693,0,0,1.84751377801005
"25811","ENSMUSG00000099966",136.953930556373,139.037360289197,115.596642850674,169.971267576924
"25812","ENSMUSG00000099967",0,0,0,0
"25813","ENSMUSG00000099968",0,0,0,0
"25814","ENSMUSG00000099969",0,0,0,0
"25815","ENSMUSG00000099971",0,0,1.65138061215248,3.6950275560201
"25816","ENSMUSG00000099974",0,0,1.65138061215248,0
"25817","ENSMUSG00000099977",0,0,0,0
"25818","ENSMUSG00000099982",0,0,0,0
"25819","ENSMUSG00000099983",0,0,0,0
"25820","ENSMUSG00000099985",0,0,0,0
"25821","ENSMUSG00000099988",0,7.60360564081545,6.60552244860992,3.6950275560201
"25822","ENSMUSG00000099990",0,0,0,0
"25823","ENSMUSG00000099991",0,0,0,0
"25824","ENSMUSG00000099994",0,0,0,0
"25825","ENSMUSG00000099995",0,0,0,0
"25826","ENSMUSG00000099996",0,0,0,0
"25827","ENSMUSG00000100000",0,0,0,0
"25828","ENSMUSG00000100001",0,0,0,0
"25829","ENSMUSG00000100002",22.6271711354008,4.3449175090374,1.65138061215248,3.6950275560201
"25830","ENSMUSG00000100003",0,0,0,0
"25831","ENSMUSG00000100004",0,0,0,0
"25832","ENSMUSG00000100005",0,0,0,0
"25833","ENSMUSG00000100009",3.57271123190539,2.1724587545187,1.65138061215248,13.8563533350754
"25834","ENSMUSG00000100010",0,0,0,0
"25835","ENSMUSG00000100011",0,0,0,0
"25836","ENSMUSG00000100012",0,0,0,0
"25837","ENSMUSG00000100014",0,0,0,0
"25838","ENSMUSG00000100016",0,0,0,0
"25839","ENSMUSG00000100017",359.652930678476,253.091444901429,767.891984650903,737.157997426009
"25840","ENSMUSG00000100022",0,0,0,0
"25841","ENSMUSG00000100023",0,0,0,0
"25842","ENSMUSG00000100029",1.19090374396846,5.43114688629675,0,0
"25843","ENSMUSG00000100032",0,0,0,0
"25844","ENSMUSG00000100034",0,0,0,0
"25845","ENSMUSG00000100035",0,0,0,0
"25846","ENSMUSG00000100038",0,0,0,0
"25847","ENSMUSG00000100039",0,0,0,0
"25848","ENSMUSG00000100043",0,0,0,0
"25849","ENSMUSG00000100045",0,0,0,0
"25850","ENSMUSG00000100051",0,0,0,0
"25851","ENSMUSG00000100053",0,0,0,0
"25852","ENSMUSG00000100054",0,0,0,0
"25853","ENSMUSG00000100055",0,0,0,0
"25854","ENSMUSG00000100056",0,0,0,0
"25855","ENSMUSG00000100057",0,0,0,0
"25856","ENSMUSG00000100058",0,0,0,0
"25857","ENSMUSG00000100062",0,0,0,0
"25858","ENSMUSG00000100063",0,0,0,0
"25859","ENSMUSG00000100067",0,0,0,0
"25860","ENSMUSG00000100070",0,0,0,0
"25861","ENSMUSG00000100071",1.19090374396846,3.25868813177805,20.642257651906,36.0265186711959
"25862","ENSMUSG00000100073",0,0,0,0
"25863","ENSMUSG00000100075",14.2908449276216,19.5521287906683,32.2019219369733,12.9325964460703
"25864","ENSMUSG00000100076",0,0,0,0
"25865","ENSMUSG00000100079",0,0,0,0
"25866","ENSMUSG00000100080",0,0,0,0
"25867","ENSMUSG00000100081",0,0,0,0
"25868","ENSMUSG00000100083",0,0,0,0
"25869","ENSMUSG00000100084",52.3997647346124,49.9665513539301,90.0002433623101,65.5867391193567
"25870","ENSMUSG00000100085",0,0,0,0
"25871","ENSMUSG00000100089",0,0,0,0
"25872","ENSMUSG00000100094",0,0,0,0.923756889005024
"25873","ENSMUSG00000100096",0,0,0,0
"25874","ENSMUSG00000100097",0,0,0,0
"25875","ENSMUSG00000100100",0,0,0,0
"25876","ENSMUSG00000100101",0,0,0,0
"25877","ENSMUSG00000100106",0,0,0,0
"25878","ENSMUSG00000100108",0,0,0,0
"25879","ENSMUSG00000100110",0,0,0,0
"25880","ENSMUSG00000100111",0,0,0,0
"25881","ENSMUSG00000100113",0,0,0,0
"25882","ENSMUSG00000100115",0,0,0,0
"25883","ENSMUSG00000100117",0,0,0,0
"25884","ENSMUSG00000100118",0,0,0,0
"25885","ENSMUSG00000100119",0,0,0,0
"25886","ENSMUSG00000100120",0,3.25868813177805,12.3853545911436,3.6950275560201
"25887","ENSMUSG00000100121",0,0,0,1.84751377801005
"25888","ENSMUSG00000100123",0,0,0,0
"25889","ENSMUSG00000100124",0,0,0,0
"25890","ENSMUSG00000100126",0,0,0,0
"25891","ENSMUSG00000100129",0,0,0,0
"25892","ENSMUSG00000100130",39.2998235509593,44.5354044676334,48.7157280584981,57.2729271183115
"25893","ENSMUSG00000100133",2.38180748793693,0,0,0
"25894","ENSMUSG00000100134",0,0,0,0
"25895","ENSMUSG00000100135",0,0,0,0
"25896","ENSMUSG00000100138",0,0,0,0
"25897","ENSMUSG00000100140",0,0,0,0
"25898","ENSMUSG00000100144",0,0,0,0
"25899","ENSMUSG00000100146",0,0,0,0
"25900","ENSMUSG00000100147",0,2.1724587545187,4.95414183645744,1.84751377801005
"25901","ENSMUSG00000100149",0,0,0,0
"25902","ENSMUSG00000100150",4.76361497587386,3.25868813177805,14.8624255093723,18.4751377801005
"25903","ENSMUSG00000100151",0,0,0,0
"25904","ENSMUSG00000100154",0,0,0,0
"25905","ENSMUSG00000100155",0,2.1724587545187,0,0
"25906","ENSMUSG00000100156",0,0,0,0
"25907","ENSMUSG00000100157",0,0,0,0
"25908","ENSMUSG00000100158",0,0,0,0
"25909","ENSMUSG00000100161",0,0,0,0
"25910","ENSMUSG00000100164",58.3542834544547,41.2767163358553,31.3762316308971,48.0353582282613
"25911","ENSMUSG00000100166",0,0,0,0
"25912","ENSMUSG00000100167",0,0,0,0
"25913","ENSMUSG00000100168",0,0,0,0
"25914","ENSMUSG00000100169",0,0,0,0
"25915","ENSMUSG00000100170",0,0,0,0
"25916","ENSMUSG00000100175",0,1.08622937725935,0,0
"25917","ENSMUSG00000100176",4.76361497587386,5.43114688629675,2.47707091822872,2.77127066701507
"25918","ENSMUSG00000100180",0,0,0,0
"25919","ENSMUSG00000100182",0,0,0,0
"25920","ENSMUSG00000100183",71.4542246381078,55.3976982402269,35.5046831612783,43.4165737832361
"25921","ENSMUSG00000100185",0,0,0,0
"25922","ENSMUSG00000100186",0,0,0,0
"25923","ENSMUSG00000100187",0,0,0,0
"25924","ENSMUSG00000100188",11.9090374396846,7.60360564081545,9.90828367291487,19.3988946691055
"25925","ENSMUSG00000100189",1.19090374396846,0,0,0
"25926","ENSMUSG00000100190",0,0,0,0
"25927","ENSMUSG00000100192",0,0,0,0
"25928","ENSMUSG00000100194",0,0,0,0
"25929","ENSMUSG00000100197",0,0,0,0
"25930","ENSMUSG00000100198",0,0,0,0
"25931","ENSMUSG00000100199",160.772005435743,129.261295893863,170.917893357782,217.082868916181
"25932","ENSMUSG00000100200",4.76361497587386,5.43114688629675,4.95414183645744,5.54254133403014
"25933","ENSMUSG00000100201",25.0089786233377,18.465899413409,9.90828367291487,27.7127066701507
"25934","ENSMUSG00000100206",0,0,0,0
"25935","ENSMUSG00000100209",0,0,0,0
"25936","ENSMUSG00000100210",20740.7796049548,17378.5838067723,6871.39472716646,6685.22860572936
"25937","ENSMUSG00000100211",0,3.25868813177805,1.65138061215248,5.54254133403014
"25938","ENSMUSG00000100213",17.863556159527,49.9665513539301,40.4588249977357,33.2552480041809
"25939","ENSMUSG00000100217",0,0,0,0
"25940","ENSMUSG00000100219",0,0,0,0
"25941","ENSMUSG00000100220",0,0,0,0
"25942","ENSMUSG00000100221",0,0,0,0
"25943","ENSMUSG00000100227",0,0,0,0
"25944","ENSMUSG00000100231",0,0,0,0
"25945","ENSMUSG00000100232",0,0,0,0
"25946","ENSMUSG00000100234",0,0,0,0
"25947","ENSMUSG00000100235",22.6271711354008,19.5521287906683,19.8165673458297,8.31381200104522
"25948","ENSMUSG00000100237",0,0,0,0
"25949","ENSMUSG00000100238",0,0,0,0
"25950","ENSMUSG00000100240",0,0,0,0
"25951","ENSMUSG00000100241",0,0,0,0
"25952","ENSMUSG00000100242",0,0,0,0
"25953","ENSMUSG00000100243",0,0,0,0
"25954","ENSMUSG00000100247",2.38180748793693,2.1724587545187,0,4.61878444502512
"25955","ENSMUSG00000100248",0,0,0,0
"25956","ENSMUSG00000100249",0,0,0,0
"25957","ENSMUSG00000100252",0,0,0,0.923756889005024
"25958","ENSMUSG00000100253",1.19090374396846,0,0,0
"25959","ENSMUSG00000100255",0,2.1724587545187,0,3.6950275560201
"25960","ENSMUSG00000100256",0,0,0,0
"25961","ENSMUSG00000100262",0,0,0,0
"25962","ENSMUSG00000100264",0,0,0,0
"25963","ENSMUSG00000100265",0,0,0,0
"25964","ENSMUSG00000100269",1.19090374396846,1.08622937725935,0,0
"25965","ENSMUSG00000100274",0,0,0,0
"25966","ENSMUSG00000100277",0,0,1.65138061215248,1.84751377801005
"25967","ENSMUSG00000100278",0,0,0,0
"25968","ENSMUSG00000100279",4.76361497587386,0,0,0
"25969","ENSMUSG00000100280",89.3177807976348,94.5019558215635,53.6698698949556,44.3403306722412
"25970","ENSMUSG00000100281",2.38180748793693,5.43114688629675,3.30276122430496,0
"25971","ENSMUSG00000100282",0,0,0,0
"25972","ENSMUSG00000100286",0,0,0,0
"25973","ENSMUSG00000100287",1.19090374396846,0,12.3853545911436,13.8563533350754
"25974","ENSMUSG00000100288",0,0,0,0
"25975","ENSMUSG00000100291",0,0,0,0
"25976","ENSMUSG00000100292",0,0,0,0
"25977","ENSMUSG00000100294",0,0,0,0
"25978","ENSMUSG00000100296",0,0,0,0
"25979","ENSMUSG00000100297",0,0,0,0
"25980","ENSMUSG00000100298",0,0,0,0
"25981","ENSMUSG00000100301",0,0,0,0
"25982","ENSMUSG00000100302",16.6726524155585,20.6383581679277,37.981754079507,34.1790048931859
"25983","ENSMUSG00000100303",0,0,0,0
"25984","ENSMUSG00000100305",0,0,0,0
"25985","ENSMUSG00000100306",9.52722995174771,14.1209819043716,23.1193285701347,34.1790048931859
"25986","ENSMUSG00000100311",0,0,0,0
"25987","ENSMUSG00000100313",0,0,0,0
"25988","ENSMUSG00000100314",0,0,0,0
"25989","ENSMUSG00000100315",0,0,0,0
"25990","ENSMUSG00000100320",100.035914493351,51.0527807311895,73.4864372407853,66.5104960083617
"25991","ENSMUSG00000100321",0,0,0,0
"25992","ENSMUSG00000100325",0,0,0,0
"25993","ENSMUSG00000100328",0,0,0,0
"25994","ENSMUSG00000100329",0,0,0,0
"25995","ENSMUSG00000100332",0,0,0,0
"25996","ENSMUSG00000100333",0,0,0,0
"25997","ENSMUSG00000100334",0,2.1724587545187,1.65138061215248,3.6950275560201
"25998","ENSMUSG00000100335",27.3907861112747,35.8455694495586,23.9450188762109,15.7038671130854
"25999","ENSMUSG00000100336",0,0,0,0
"26000","ENSMUSG00000100338",0,0,0,0
"26001","ENSMUSG00000100341",0,0,0,0
"26002","ENSMUSG00000100345",0,0,0,0.923756889005024
"26003","ENSMUSG00000100350",0,0,0,0
"26004","ENSMUSG00000100352",0,0,0,0
"26005","ENSMUSG00000100354",0,0,0,0
"26006","ENSMUSG00000100357",0,0,0,0
"26007","ENSMUSG00000100364",0,0,0,0
"26008","ENSMUSG00000100366",0,0,0,0
"26009","ENSMUSG00000100367",0,0,0,2.77127066701507
"26010","ENSMUSG00000100368",0,0,0,0
"26011","ENSMUSG00000100369",0,0,0,0
"26012","ENSMUSG00000100372",0,0,0,0
"26013","ENSMUSG00000100373",0,0,0,0
"26014","ENSMUSG00000100387",0,0,0,0
"26015","ENSMUSG00000100388",0,0,0,0
"26016","ENSMUSG00000100392",0,1.08622937725935,0,0
"26017","ENSMUSG00000100393",2.38180748793693,0,8.2569030607624,0.923756889005024
"26018","ENSMUSG00000100394",28.5816898552431,29.3281931860025,63.5781535678704,59.1204408963215
"26019","ENSMUSG00000100395",0,0,0,0
"26020","ENSMUSG00000100396",0,0,0.825690306076239,5.54254133403014
"26021","ENSMUSG00000100399",0,0,0,0
"26022","ENSMUSG00000100400",0,0,2.47707091822872,0
"26023","ENSMUSG00000100401",0,0,0,0
"26024","ENSMUSG00000100402",0,0,0,0
"26025","ENSMUSG00000100407",0,0,0,0
"26026","ENSMUSG00000100410",0,0,0,0
"26027","ENSMUSG00000100415",0,0,0,0
"26028","ENSMUSG00000100416",0,0,0,0
"26029","ENSMUSG00000100417",0,2.1724587545187,3.30276122430496,4.61878444502512
"26030","ENSMUSG00000100420",0,0,0,0
"26031","ENSMUSG00000100421",0,0,0,0
"26032","ENSMUSG00000100422",0,0,0,0
"26033","ENSMUSG00000100423",0,0,0,0
"26034","ENSMUSG00000100424",0,0,0,0
"26035","ENSMUSG00000100425",0,0,0,0
"26036","ENSMUSG00000100426",0,0,0,0
"26037","ENSMUSG00000100429",0,0,0,0
"26038","ENSMUSG00000100430",0,0,0,0
"26039","ENSMUSG00000100431",0,1.08622937725935,0,0
"26040","ENSMUSG00000100437",0,0,2.47707091822872,0
"26041","ENSMUSG00000100440",0,0,0,0
"26042","ENSMUSG00000100444",0,0,0,0
"26043","ENSMUSG00000100446",0,0,0,0
"26044","ENSMUSG00000100448",1.19090374396846,0,1.65138061215248,0
"26045","ENSMUSG00000100451",0,0,0,0
"26046","ENSMUSG00000100452",0,0,0,0
"26047","ENSMUSG00000100454",2.38180748793693,1.08622937725935,3.30276122430496,1.84751377801005
"26048","ENSMUSG00000100455",502.561379954692,544.200918006935,815.782022403325,830.457443215517
"26049","ENSMUSG00000100457",0,0,0,0
"26050","ENSMUSG00000100459",0,0,0,0
"26051","ENSMUSG00000100461",0,0,0,0
"26052","ENSMUSG00000100465",0,0,0.825690306076239,1.84751377801005
"26053","ENSMUSG00000100467",0,0,0,0
"26054","ENSMUSG00000100475",0,0,0,0
"26055","ENSMUSG00000100478",0,0,0,0
"26056","ENSMUSG00000100480",25.0089786233377,31.5006519405212,14.8624255093723,9.23756889005024
"26057","ENSMUSG00000100483",0,0,0,0
"26058","ENSMUSG00000100485",0,0,0,0
"26059","ENSMUSG00000100486",0,0,0,0
"26060","ENSMUSG00000100487",0,0,0,0
"26061","ENSMUSG00000100491",0,0,0,0
"26062","ENSMUSG00000100492",0,0,0,0
"26063","ENSMUSG00000100496",0,0,0,0
"26064","ENSMUSG00000100499",0,0,0,0
"26065","ENSMUSG00000100500",0,0,0,0
"26066","ENSMUSG00000100501",0,0,0,0
"26067","ENSMUSG00000100502",0,0,0,0
"26068","ENSMUSG00000100505",14.2908449276216,4.3449175090374,9.08259336683863,11.0850826680603
"26069","ENSMUSG00000100508",0,0,0,0
"26070","ENSMUSG00000100510",0,1.08622937725935,0,0
"26071","ENSMUSG00000100511",0,0,0,0
"26072","ENSMUSG00000100512",2.38180748793693,0,8.2569030607624,1.84751377801005
"26073","ENSMUSG00000100518",0,0,0,0
"26074","ENSMUSG00000100526",0,0,0,0
"26075","ENSMUSG00000100528",0,0,0,0
"26076","ENSMUSG00000100529",9.52722995174771,11.9485231498529,2.47707091822872,13.8563533350754
"26077","ENSMUSG00000100531",0,0,0,0
"26078","ENSMUSG00000100532",0,0,0,0
"26079","ENSMUSG00000100533",0,0,0,0
"26080","ENSMUSG00000100534",0,0,0,0
"26081","ENSMUSG00000100535",0,0,0,0
"26082","ENSMUSG00000100537",0,0,0,0
"26083","ENSMUSG00000100538",0,0,0,0
"26084","ENSMUSG00000100544",0,0,0,0
"26085","ENSMUSG00000100546",0,0,0,0
"26086","ENSMUSG00000100548",70.2633208941394,83.63966204897,106.514049483835,140.411047128764
"26087","ENSMUSG00000100549",0,1.08622937725935,0,0
"26088","ENSMUSG00000100550",4.76361497587386,0,9.90828367291487,0.923756889005024
"26089","ENSMUSG00000100552",0,0,0,0
"26090","ENSMUSG00000100553",0,0,0,0
"26091","ENSMUSG00000100556",0,0,0,0
"26092","ENSMUSG00000100557",0,0,0,0
"26093","ENSMUSG00000100558",10.7181336957162,4.3449175090374,3.30276122430496,2.77127066701507
"26094","ENSMUSG00000100562",0,0,0,0
"26095","ENSMUSG00000100565",0,0,0,0
"26096","ENSMUSG00000100570",0,0,0,0
"26097","ENSMUSG00000100572",0,0,0,0
"26098","ENSMUSG00000100573",0,0,0,0
"26099","ENSMUSG00000100574",0,0,0,0
"26100","ENSMUSG00000100578",0,0,0,0
"26101","ENSMUSG00000100579",0,0,0,0
"26102","ENSMUSG00000100580",1.19090374396846,9.77606439533415,0,1.84751377801005
"26103","ENSMUSG00000100582",0,0,0,0
"26104","ENSMUSG00000100583",14.2908449276216,11.9485231498529,22.2936382640585,48.9591151172663
"26105","ENSMUSG00000100584",0,0,0,0
"26106","ENSMUSG00000100585",7.14542246381078,1.08622937725935,1.65138061215248,4.61878444502512
"26107","ENSMUSG00000100586",0,0,0,0
"26108","ENSMUSG00000100588",0,0,0,0
"26109","ENSMUSG00000100589",0,0,0,0
"26110","ENSMUSG00000100593",0,0,0,0
"26111","ENSMUSG00000100594",29.7725935992116,30.4144225632618,11.5596642850674,11.0850826680603
"26112","ENSMUSG00000100596",0,0,0,0
"26113","ENSMUSG00000100597",0,0,0,0
"26114","ENSMUSG00000100599",129.808508092563,73.8635976536358,179.174796418544,203.226515581105
"26115","ENSMUSG00000100600",0,0,0.825690306076239,0
"26116","ENSMUSG00000100603",0,0,0,0
"26117","ENSMUSG00000100605",0,0,0,0
"26118","ENSMUSG00000100606",0,0,0,0
"26119","ENSMUSG00000100607",0,0,0,0
"26120","ENSMUSG00000100608",0,0,0,0
"26121","ENSMUSG00000100609",0,0,0,0
"26122","ENSMUSG00000100614",0,0,0,0
"26123","ENSMUSG00000100616",0,0,0,0
"26124","ENSMUSG00000100617",0,0,0,0
"26125","ENSMUSG00000100620",9.52722995174771,9.77606439533415,25.5963994883634,24.0176791141306
"26126","ENSMUSG00000100622",39.2998235509593,40.190486958596,39.6331346916595,42.4928168942311
"26127","ENSMUSG00000100625",0,0,0,8.31381200104522
"26128","ENSMUSG00000100626",0,0,0,0
"26129","ENSMUSG00000100627",0,0,0,0
"26130","ENSMUSG00000100628",0,0,0,0
"26131","ENSMUSG00000100629",54.7815722225493,42.3629457131147,90.8259336683863,120.088395570653
"26132","ENSMUSG00000100630",0,0,0,0
"26133","ENSMUSG00000100632",10.7181336957162,11.9485231498529,34.6789928552021,32.3314911151758
"26134","ENSMUSG00000100634",0,0,0,0
"26135","ENSMUSG00000100635",5.95451871984232,5.43114688629675,13.2110448972198,5.54254133403014
"26136","ENSMUSG00000100645",0,0,0,0
"26137","ENSMUSG00000100647",0,0,0,0
"26138","ENSMUSG00000100650",0,0,0,0
"26139","ENSMUSG00000100651",0,0,0,0
"26140","ENSMUSG00000100653",0,0,0,0
"26141","ENSMUSG00000100658",115.517663164941,85.8121208034887,61.1010826496417,67.4342528973668
"26142","ENSMUSG00000100664",0,0,0,0
"26143","ENSMUSG00000100666",0,0,0,0
"26144","ENSMUSG00000100667",0,0,0,0
"26145","ENSMUSG00000100668",0,0,0,0
"26146","ENSMUSG00000100670",0,0,0,0
"26147","ENSMUSG00000100671",0,0,1.65138061215248,0
"26148","ENSMUSG00000100672",7.14542246381078,2.1724587545187,4.1284515303812,0
"26149","ENSMUSG00000100674",0,0,0,0
"26150","ENSMUSG00000100680",21.4362673914324,17.3796700361496,23.1193285701347,25.8651928921407
"26151","ENSMUSG00000100681",0,0,0,0
"26152","ENSMUSG00000100682",0,0,0,0
"26153","ENSMUSG00000100684",0,0,0,0
"26154","ENSMUSG00000100685",0,0,0,0.923756889005024
"26155","ENSMUSG00000100689",0,0,0,0
"26156","ENSMUSG00000100691",95.2722995174771,72.7773682763765,56.9726311192605,58.1966840073165
"26157","ENSMUSG00000100693",0,0,0,0
"26158","ENSMUSG00000100694",0,0,0,0
"26159","ENSMUSG00000100706",0,0,0,0
"26160","ENSMUSG00000100707",0,0,0,0
"26161","ENSMUSG00000100708",0,0,0,0
"26162","ENSMUSG00000100709",0,0,0,0
"26163","ENSMUSG00000100711",0,0,0,0
"26164","ENSMUSG00000100713",0,0,0,0
"26165","ENSMUSG00000100714",0,4.3449175090374,0,0
"26166","ENSMUSG00000100715",0,0,0,0
"26167","ENSMUSG00000100716",0,0,0,0
"26168","ENSMUSG00000100717",0,1.08622937725935,1.65138061215248,0
"26169","ENSMUSG00000100719",0,0,0,0
